更新时间,#genre#
20260101-18-35-00,url


RespoTime,whitelist,#genre#
252.20ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-13.ctv
252.25ms,浙江钱江,http://a21709.tv.netsite.cc/proxy/2044904392/2044904392.m3u8
252.28ms,浙江新闻,http://a21709.tv.netsite.cc/proxy/2053951003/2053951003.m3u8
252.89ms,海南卫视,http://a21709.tv.netsite.cc/proxy/200969914/200969914.m3u8
252.93ms,云南卫视,http://a21709.tv.netsite.cc/proxy/599737477/599737477.m3u8
253.30ms,无锡娱乐,http://a21709.tv.netsite.cc/proxy/461270403/461270403.m3u8
253.40ms,CCTV16-奥林匹克,http://a21709.tv.netsite.cc/proxy/2055404079/2055404079.m3u8
253.86ms,CCTV4-中文国际,https://iptv.catvod.com/live.php?id=CCTV-4
253.87ms,湖南经视,http://a21709.tv.netsite.cc/proxy/1075467511/1075467511.m3u8
254.09ms,无锡生活,http://a21709.tv.netsite.cc/proxy/995802232/995802232.m3u8
254.53ms,山西卫视,http://a21709.tv.netsite.cc/proxy/723496018/723496018.m3u8
254.57ms,河北卫视,http://a21709.tv.netsite.cc/proxy/1385861493/1385861493.m3u8
255.34ms,CCTV17-农业农村,https://iptv.catvod.com/live.php?id=CCTV-17
255.40ms,福建海峡卫视,http://a21709.tv.netsite.cc/proxy/1400186150/1400186150.m3u8
255.48ms,三沙卫视,http://a21709.tv.netsite.cc/proxy/1337100319/1337100319.m3u8
255.57ms,四川卫视,http://a21709.tv.netsite.cc/proxy/59757691/59757691.m3u8
255.59ms,黑龙江卫视,http://a21709.tv.netsite.cc/proxy/1993445467/1993445467.m3u8
255.82ms,福建电视剧,http://a21709.tv.netsite.cc/proxy/1180178372/1180178372.m3u8
256.09ms,海南卫视,http://a21709.tv.netsite.cc/proxy/2019508840/2019508840.m3u8
256.55ms,河北农民,http://a21709.tv.netsite.cc/proxy/1382120425/1382120425.m3u8
257.09ms,CCTV13-新闻,http://a21709.tv.netsite.cc/proxy/1942371728/1942371728.m3u8
257.43ms,西藏卫视,http://a21709.tv.netsite.cc/proxy/1062504144/1062504144.m3u8
257.44ms,CCTV12-社会与法,http://a21709.tv.netsite.cc/proxy/1321786312/1321786312.m3u8
257.67ms,浙江教科影视,http://a21709.tv.netsite.cc/proxy/833196700/833196700.m3u8
258.77ms,甘肃都市,http://a21709.tv.netsite.cc/proxy/1238488351/1238488351.m3u8
259.26ms,汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-5.ctv
259.73ms,CCTV2-财经,https://iptv.catvod.com/live.php?id=CCTV-2
259.99ms,吉林卫视,http://a21709.tv.netsite.cc/proxy/649197264/649197264.m3u8
260.10ms,陕西卫视,http://a21709.tv.netsite.cc/proxy/917851306/917851306.m3u8
260.16ms,相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
260.37ms,1984年春晚,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
260.71ms,湖南爱晚,http://a21709.tv.netsite.cc/proxy/1916495164/1916495164.m3u8
261.02ms,凤凰卫视,http://a21709.tv.netsite.cc/proxy/1650326537/1650326537.m3u8
261.41ms,重庆卫视,http://a21709.tv.netsite.cc/proxy/562106987/562106987.m3u8
261.47ms,贵州卫视,http://a21709.tv.netsite.cc/proxy/1494390345/1494390345.m3u8
262.48ms,CCTV14-少儿,https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8
263.09ms,浙江卫视,http://a21709.tv.netsite.cc/proxy/2059640241/2059640241.m3u8
263.40ms,内蒙农牧,http://a21709.tv.netsite.cc/proxy/700721138/700721138.m3u8
263.48ms,沛县新闻综合,http://a21709.tv.netsite.cc/proxy/2058383266/2058383266.m3u8
264.43ms,广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
264.73ms,CCTV5-体育,http://a21709.tv.netsite.cc/proxy/2118762958/2118762958.m3u8
265.34ms,绍兴新闻综合,https://stream1.freetv.fun/shao-xing-xin-wen-zong-he-2.m3u8
267.06ms,甘肃少儿,http://a21709.tv.netsite.cc/proxy/1645236406/1645236406.m3u8
267.76ms,CCTV7-国防军事,http://a21709.tv.netsite.cc/proxy/1163485033/1163485033.m3u8
267.93ms,CCTV10-科教,http://a21709.tv.netsite.cc/proxy/2131132936/2131132936.m3u8
268.26ms,浙江生活,http://a21709.tv.netsite.cc/proxy/1529435983/1529435983.m3u8
268.51ms,无锡都市资讯,http://a21709.tv.netsite.cc/proxy/1260824748/1260824748.m3u8
270.14ms,番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
272.20ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
272.38ms,番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
272.59ms,石家庄都市,https://stream1.freetv.fun/shi-jia-zhuang-du-shi-6.ctv
272.92ms,CHC影迷电影,https://migu.188766.xyz/?migutoken=778c72c57d91d408dae970ba16b74b6f&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&pp=1
272.94ms,CCTV11-戏曲,http://a21709.tv.netsite.cc/proxy/421024024/421024024.m3u8
273.41ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
273.81ms,CCTV10-科教,https://iptv.catvod.com/live.php?id=CCTV-10
274.43ms,CCTV15-音乐,https://live.catvod.com/live.php?id=cctv15
274.43ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklistw1266569526.m3u
274.80ms,浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=12da06&tk=822270345d4c
274.86ms,龙华戏剧,https://smart.pendy.dpdns.org/Smart.php?id=lunghuaxiju_twn
275.63ms,CCTV2-财经,https://live.catvod.com/live.php?id=cctv2
275.74ms,CCTV11-戏曲,https://live.catvod.com/live.php?id=cctv11
276.11ms,CCTV6-电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=92ca96&tk=922ba46651d3
276.49ms,人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/playlist.m3u8
276.53ms,湖北卫视,https://migu.188766.xyz/?migutoken=3ac27da0a1bc3a59881e53f5ef1091c6&id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&pp=1
276.79ms,CCTV4-中文国际,http://a21709.tv.netsite.cc/proxy/1431251767/1431251767.m3u8
276.86ms,CCTV9-纪录,http://a21709.tv.netsite.cc/proxy/675916385/675916385.m3u8
278.95ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-1.m3u8
279.27ms,鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8?zzhed
279.40ms,北京卫视,http://a21709.tv.netsite.cc/proxy/1773564112/1773564112.m3u8
279.57ms,CCTV12-社会与法,https://live.catvod.com/live.php?id=cctv12
279.70ms,无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
280.06ms,八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
280.21ms,CCTV7-国防军事,https://live.catvod.com/live.php?id=cctv7
280.91ms,中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
281.63ms,八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
281.65ms,CCTV1-综合,https://iptv.catvod.com/live.php?id=CCTV-1
281.85ms,中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
282.07ms,AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
282.17ms,CCTV4-中文国际,http://a21709.tv.netsite.cc/proxy/1810627534/1810627534.m3u8
282.88ms,北京卫视,https://live.catvod.com/live.php?id=beijing
283.15ms,动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
284.28ms,鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed
284.30ms,纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
284.52ms,九品芝麻官,https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_bF_Bcc38a845b4b4994898062a76d3958bdc.mp4
284.59ms,八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
284.72ms,CCTV6-电影,https://migu.188766.xyz/?migutoken=38912c53d7c3592a3f0f7dff8111b917&id=CCTV6&pp=1
285.67ms,TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
285.96ms,浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b1d8c9&tk=6949f8ce7202
286.29ms,三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
287.46ms,CCTV4-中文国际,https://live.catvod.com/live.php?id=cctv4
288.15ms,CCTV13-新闻,https://live.catvod.com/live.php?id=cctv13
289.12ms,2008年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
290.36ms,安徽:涡阳新闻综合,http://114.100.195.41:4022/rtp/238.1.78.197:7448
290.65ms,广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
291.11ms,安徽:南陵新闻综合,http://114.107.44.80:8188/rtp/238.1.78.189:7384
291.91ms,安徽:安庆新闻综合,http://114.100.195.41:4022/rtp/238.1.78.117:6808
291.98ms,CCTV4,http://218.92.37.174:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
292.08ms,CCTV14-少儿,https://live.catvod.com/live.php?id=cctv14
292.18ms,东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
292.53ms,CCTV12-社会与法,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8
293.28ms,CCTV电视指南,http://114.107.44.80:8188/rtp/238.1.79.53:4560
293.83ms,CCTV12-社会与法,http://218.92.37.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
293.85ms,CCTV8-电视剧,https://live.catvod.com/live.php?id=cctv8hd
294.15ms,2020年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
295.44ms,安徽:霍邱新闻综合,http://114.100.195.41:4022/rtp/238.1.78.119:6824
296.34ms,CCTV11-戏曲,https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8
297.21ms,上海金色学堂,http://114.107.44.80:8188/rtp/238.1.78.76:6480
297.27ms,安徽:阜南新闻综合,http://114.107.44.80:8188/rtp/238.1.79.11:4200
297.40ms,广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8
297.47ms,安徽:义安新闻综合,http://114.107.44.80:8188/rtp/238.1.78.211:7560
297.64ms,安徽:繁昌新闻综合,http://114.107.44.80:8188/rtp/238.1.78.190:7392
297.81ms,金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
297.98ms,CCTV1-综合,http://218.92.37.174:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
298.54ms,四川卫视,http://218.92.37.174:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
298.65ms,江苏城市,http://218.92.37.174:9901/tsfile/live/0120_3.m3u8?key=txiptv&playlive=1&authid=0
298.79ms,云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8
298.98ms,CCTV13-新闻,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
299.34ms,西藏卫视,http://112.123.243.37:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
299.46ms,陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
300.44ms,东方卫视,http://112.123.243.37:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
300.53ms,兵团卫视,http://112.123.243.37:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
300.63ms,湖北卫视,http://112.132.10.54:9901/tsfile/live/1027_1.m3u8
301.15ms,安徽:公共频道,http://114.100.195.41:4022/rtp/238.1.79.43:4456
301.33ms,CCTV9-纪录,http://218.92.37.174:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
301.35ms,湖北卫视,http://112.123.243.37:50085/tsfile/live/1001_1.m3u8
301.47ms,山西卫视,http://112.123.243.37:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
301.74ms,安徽卫视,http://61.156.228.12:8154/tsfile/live/0130_1.m3u8
302.05ms,河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1261&tk=f6cc1e0a0e1a
302.09ms,CCTV3-综艺,http://112.123.243.37:50085/tsfile/live/0003_1.m3u8
302.13ms,安徽卫视,http://61.156.228.12:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
302.15ms,北京卫视,http://112.123.243.37:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
302.21ms,CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8
302.49ms,CCTV2-财经,https://api.olelive.com/dis/live/CCTV2HD/hls.m3u8
303.14ms,北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8
303.72ms,CCTV3-综艺,http://13937899.xyz:35455/gaoma/cctv3.m3u8
303.97ms,内蒙古卫视,http://114.100.195.41:4022/rtp/238.1.78.103:6696
304.40ms,新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
304.50ms,东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8
304.61ms,CCTV14-少儿,http://112.27.235.94:8000/hls/15/index.m3u8
304.61ms,重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8
304.70ms,CCTV5+体育赛事,http://112.27.235.94:8000/hls/6/index.m3u8
305.05ms,CCTV14-少儿,https://iptv.catvod.com/live.php?id=CCTV-14
305.15ms,CCTV4-中文国际,http://112.123.206.32:808/hls/4/index.m3u8
305.19ms,龙华戏剧,https://live.catvod.com/live.php?id=lunghuaxiju_twn
305.23ms,湖南卫视,http://125.42.150.196:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
305.66ms,安徽:综艺体育,http://114.100.195.41:4022/rtp/238.1.79.41:4440
305.96ms,山西卫视,http://112.27.235.94:8000/hls/45/index.m3u8
306.26ms,新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8
306.41ms,北京体育休闲,http://114.254.37.254:18888/rtp/239.3.1.243:8000
306.60ms,湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8
306.71ms,安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8
306.73ms,北京IPTV淘电影,http://114.254.37.254:18888/rtp/239.3.1.250:8001
307.29ms,睛彩竞技,http://114.254.37.254:18888/rtp/239.3.1.125:8001
307.33ms,北京影视频道,http://114.254.37.254:18888/rtp/239.3.1.158:8000
307.62ms,四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8
307.78ms,西藏卫视,http://114.254.37.254:18888/rtp/239.3.1.47:8164
307.86ms,CCTV7-国防军事,http://112.27.235.94:8000/hls/8/index.m3u8
307.96ms,东南卫视,http://125.42.150.196:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
308.18ms,山东教育卫视,http://114.254.37.254:18888/rtp/239.3.1.52:4120
308.34ms,安徽:淮北新闻综合,http://114.100.195.41:4022/rtp/238.1.78.135:6952
308.36ms,浙江卫视,http://112.132.10.54:9901/tsfile/live/1007_1.m3u8
309.22ms,江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
309.30ms,CCTV11-戏曲,http://112.27.235.94:8000/hls/12/index.m3u8
309.39ms,三沙卫视,http://114.254.37.254:18888/rtp/239.3.1.155:4120
309.44ms,三立戏剧,https://live.catvod.com/live.php?id=sanlixiju_twn
309.92ms,CHC影迷电影,http://113.195.172.192:808/hls/112/index.m3u8
310.07ms,CCTV13-新闻,http://112.27.235.94:8000/hls/14/index.m3u8
310.09ms,CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
310.09ms,Fox新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
310.14ms,CCTV4,http://221.13.234.7:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
310.20ms,CCTV3-综艺,https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8
310.32ms,山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8
310.46ms,天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8
310.66ms,浙江卫视,http://114.254.37.254:18888/rtp/239.3.1.137:8036
310.69ms,东方卫视,http://125.42.150.196:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
310.75ms,CCTV5+体育赛事,http://a21709.tv.netsite.cc/proxy/485668034/485668034.m3u8
310.80ms,CNA,https://live.catvod.com/live.php?id=cna
311.03ms,湖北卫视,http://61.156.228.12:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
311.29ms,CCTV8,http://221.13.235.234:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
311.30ms,天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
311.31ms,安徽:宿州公共频道,http://114.107.44.80:8188/rtp/238.1.78.122:6848
311.76ms,甘肃卫视,http://114.254.37.254:18888/rtp/239.3.1.49:8188
311.78ms,CCTV2-财经,http://60.2.190.206:4000/udp/239.253.92.190:6065
311.82ms,浙江卫视,http://114.107.44.80:8188/rtp/238.1.78.164:7184
311.87ms,海南卫视,http://112.132.10.54:9901/tsfile/live/1023_1.m3u8
312.11ms,东方卫视,http://221.13.235.234:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
312.37ms,湖南卫视,http://221.13.234.7:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
312.62ms,CCTV12-社会与法,http://www.douzhicloud.site:35455/gaoma/cctv12.m3u8
312.74ms,CCTV10-科教,http://home.yulei.online:9999/udp/226.0.2.27:8128
312.76ms,北京IPTV淘剧场,http://114.254.37.254:18888/rtp/239.3.1.95:8001
313.03ms,2019年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
313.03ms,CCTV6-电影,http://112.123.243.37:50085/tsfile/live/0007_1.m3u8
313.03ms,江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8
313.16ms,黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8
313.37ms,CCTV15,http://221.13.234.7:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
313.46ms,贵州卫视,http://113.65.9.152:4111/udp/239.77.1.221:5146
313.49ms,湖南卫视,http://113.65.9.152:4111/udp/239.77.1.5:5146
313.58ms,浙江卫视,http://60.2.190.206:4000/udp/239.253.92.90:8020
313.62ms,CCTV15-音乐,http://112.27.235.94:8000/hls/16/index.m3u8
313.65ms,黑龙江卫视,http://113.65.9.152:4111/udp/239.77.0.124:5146
313.75ms,CCTV9-纪录,http://112.123.243.37:50085/tsfile/live/0010_1.m3u8
313.78ms,陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8
313.79ms,青海卫视,http://113.65.9.152:4111/udp/239.253.43.125:5146
313.84ms,江苏卫视,http://home.yulei.online:9999/rtp/226.0.2.176:9320
313.89ms,北京IPTV淘娱乐,http://114.254.37.254:18888/rtp/239.3.1.100:8001
314.10ms,安徽:宿州公共频道,http://114.100.195.41:4022/rtp/238.1.78.122:6848
314.24ms,河南法治,http://221.13.235.234:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
314.40ms,内蒙古卫视,http://114.254.37.254:18888/rtp/239.3.1.43:8176
314.46ms,浙江卫视,http://61.163.181.78:85/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
314.50ms,重庆卫视,http://113.65.9.152:4111/udp/239.77.1.162:5146
314.98ms,汕头经济,http://113.65.9.152:4111/udp/239.253.43.46:5146
314.99ms,广州影视频道,http://113.119.25.53:58888/udp/239.253.43.73:5146
315.03ms,内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8
315.12ms,安徽:蚌埠新闻综合,http://114.107.44.80:8188/rtp/238.1.78.180:7312
315.16ms,青海卫视,http://home.yulei.online:9999/udp/226.0.2.59:8384
315.45ms,江苏卫视,http://61.156.228.12:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
315.47ms,CCTV17-农业农村,http://home.yulei.online:9999/udp/226.0.2.207:9568
315.52ms,CCTV8,http://221.13.234.7:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
315.53ms,广东体育频道,http://113.119.25.53:58888/udp/239.77.0.112:5146
315.53ms,东方卫视,http://home.yulei.online:9999/rtp/226.0.2.175:9312
315.85ms,CCTV9-纪录,http://112.27.235.94:8000/hls/10/index.m3u8
315.96ms,河南新闻,http://221.13.235.234:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
315.99ms,茂名综合频道,http://113.119.25.53:58888/udp/239.77.0.206:5146
316.00ms,天津卫视,http://113.119.25.53:58888/udp/239.77.1.182:5146
316.01ms,北京卡酷少儿,http://114.254.37.254:18888/rtp/239.3.1.189:8000
316.11ms,北京生活频道,http://114.254.37.254:18888/rtp/239.3.1.117:8000
316.15ms,CCTV6,http://221.13.234.7:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
316.18ms,甘肃卫视,http://113.119.25.53:58888/udp/239.77.0.189:5146
316.28ms,河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8
316.31ms,河源公共频道,http://113.119.25.53:58888/udp/239.253.43.214:5146
316.41ms,CCTV6-电影,http://112.132.10.54:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
316.43ms,湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8
316.51ms,江苏卫视,http://125.42.150.196:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
316.53ms,青海卫视,http://114.254.37.254:18888/rtp/239.3.1.44:8184
316.63ms,贵州卫视,http://114.254.37.254:18888/rtp/239.3.1.149:8076
316.67ms,CCTV7-国防军事,http://13937899.xyz:35455/gaoma/cctv7.m3u8
316.77ms,CCTV8-电视剧,http://112.27.235.94:8000/hls/9/index.m3u8
316.79ms,广东影视频道,http://113.119.25.53:58888/udp/239.77.0.217:5146
316.82ms,北京新闻频道,http://114.254.37.254:18888/rtp/239.3.1.159:8000
316.86ms,陕西卫视,http://218.92.37.174:9901/tsfile/live/0120_7.m3u8?key=txiptv&playlive=1&authid=0
316.93ms,北京IPTV淘BABY,http://114.254.37.254:18888/rtp/239.3.1.238:8001
316.97ms,CCTV4K,https://iptv.catvod.com/live.php?id=CCTV-4K
317.00ms,陕西卫视,http://112.132.10.54:9901/tsfile/live/0136_1.m3u8
317.02ms,东森电影,https://live.catvod.com/live.php?id=ettvmovie
317.17ms,兵团卫视,http://8.138.7.223/tv/btws.m3u8
317.22ms,CCTV兵器科技,http://113.119.25.53:58888/udp/239.253.43.9:5146
317.24ms,河南电视剧,http://221.13.235.234:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
317.26ms,东方卫视,http://218.92.37.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
317.33ms,厦门卫视,http://125.42.150.196:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
317.41ms,2009年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
317.42ms,肇庆综合频道,http://113.119.25.53:58888/udp/239.253.43.1:5146
317.43ms,河南新闻,http://221.13.234.7:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
317.48ms,海南卫视,http://114.254.37.254:18888/rtp/239.3.1.45:8304
317.58ms,宝安频道,http://113.119.25.53:58888/udp/239.77.1.67:5146
317.60ms,CCTV7,http://221.13.234.7:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
317.71ms,嘉佳卡通,http://114.254.37.254:18888/rtp/239.3.1.147:9268
317.94ms,安徽卫视,http://121.17.146.34:50003/hls/46/index.m3u8
317.96ms,广东经济科教,http://113.119.25.53:58888/udp/239.77.0.85:5146
317.98ms,凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
318.19ms,江门侨乡生活,http://113.119.25.53:58888/udp/239.77.0.202:5146
318.23ms,深圳卫视,http://114.254.37.254:18888/rtp/239.3.1.134:8020
318.70ms,CCTV5+体育赛事,http://home.yulei.online:9999/rtp/226.0.2.168:9256
318.94ms,湖南卫视,http://home.yulei.online:9999/rtp/226.0.2.143:9056
318.98ms,中山综合频道,http://113.119.25.53:58888/udp/239.253.43.62:5146
319.15ms,CCTV4,http://221.13.235.234:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
319.25ms,广西卫视,http://113.119.25.53:58888/udp/239.253.43.36:5146
319.33ms,CCTV10-科教,http://60.2.190.206:4000/udp/239.253.92.196:6061
319.44ms,河南公共,http://221.13.234.7:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
319.46ms,CCTV7-国防军事,https://api.olelive.com/dis/live/CCTV7HD/hls.m3u8
319.52ms,CCTV13,http://221.13.235.234:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
319.56ms,2022年春晚,https://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
319.60ms,CCTV世界地理,http://113.119.25.53:58888/udp/239.253.43.7:5146
319.74ms,河南卫视,http://221.13.234.7:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
319.75ms,汕尾文化生活,http://113.119.25.53:58888/udp/239.77.0.187:5146
319.93ms,CCTV风云音乐,http://113.119.25.53:58888/udp/239.253.43.6:5146
